n,radius,center,randomCenter,centerShift,endpoints,EPZs,EPZsFreq,distance,preprocessingTime,normalProcessingTime
1,600,"[33.64025067958688, -117.83443429448087]","[33.63906412088547, -117.8385512125909]",403.9779278894387,"[[33.63773, -117.82863], [33.63777, -117.82825], [33.63773, -117.82856], [33.6379, -117.82835], [33.67733, -117.85939], [33.6441, -117.84458], [33.64423, -117.82934], [33.64411, -117.84461], [33.64376, -117.82904], [33.6378, -117.82823], [33.63357, -117.83879], [33.56461, -117.8299], [33.63841, -117.8288], [33.63854, -117.82896], [33.63777, -117.82865], [33.63788, -117.82832], [33.64351, -117.82941], [33.64426, -117.84479], [33.64725, -117.83517], [33.64153, -117.84553], [33.64412, -117.82935], [33.64365, -117.84205], [33.64407, -117.82935], [33.64356, -117.84232], [33.64418, -117.82937], [33.64353, -117.84231], [33.6378, -117.82861], [33.6378, -117.8283], [33.63938, -117.8311], [33.63963, -117.8311], [33.64383, -117.82944], [33.64405, -117.84115], [33.63843, -117.82882], [33.63853, -117.829], [33.64419, -117.82934], [33.64364, -117.84201], [33.63779, -117.82857], [33.63604, -117.83277], [33.63758, -117.8285], [33.63796, -117.82838], [33.63801, -117.82882], [33.6385, -117.82893], [33.64351, -117.82944], [33.64359, -117.84225], [33.64718, -117.83516], [33.64154, -117.84456], [33.64355, -117.82943], [33.64362, -117.8421], [33.63848, -117.82882], [33.6385, -117.8289], [33.64416, -117.82932], [33.64417, -117.84473], [33.64406, -117.82935], [33.64409, -117.84457], [33.64736, -117.83516], [33.64747, -117.83542], [33.62832, -117.80591], [33.64159, -117.84542], [33.64401, -117.82934], [33.64351, -117.8425], [33.63846, -117.82882], [33.63851, -117.82895], [33.64406, -117.82936], [33.64352, -117.8423], [33.64428, -117.82935], [33.64415, -117.84463], [33.64763, -117.83521], [33.6285, -117.8061], [33.64388, -117.8294], [33.64422, -117.84476], [33.64422, -117.82938], [33.64424, -117.84478], [33.64411, -117.82935], [33.64354, -117.84234], [33.63833, -117.82919], [33.63847, -117.82892], [33.64401, -117.82937], [33.64404, -117.84458], [33.63763, -117.82845], [33.63789, -117.82833], [33.63775, -117.82861], [33.6378, -117.82826], [33.63789, -117.8283], [33.6378, -117.82827], [33.63818, -117.829], [33.63758, -117.82912], [33.64414, -117.82936], [33.64411, -117.84459]]","[[33.64527799621371, -117.84294748162934], [33.64315127573639, -117.84649857418579], [33.639247009835195, -117.82688039574856]]","[19, 8, 6]","[800.8479741069198, 865.5074228460368, 1082.9335803124145]",0.24651646614074707,256.79671454429626
2,600,"[33.64025067958688, -117.83443429448087]","[33.637104716933436, -117.83465232436376]",349.52299864610103,"[[33.64421, -117.82936], [33.64294, -117.83933], [33.64412, -117.82935], [33.64365, -117.84205], [33.64396, -117.82938], [33.6426, -117.83858], [33.64758, -117.8352], [33.6442, -117.84452], [33.64383, -117.82944], [33.64405, -117.84115], [33.64324, -117.82928], [33.64374, -117.82904], [33.63641, -117.82813], [33.6373, -117.82801], [33.64412, -117.82936], [33.64262, -117.83853], [33.64718, -117.83516], [33.64154, -117.84456], [33.64416, -117.82933], [33.64419, -117.84472], [33.64428, -117.82935], [33.64415, -117.84463], [33.64401, -117.82937], [33.64404, -117.84458], [33.64335, -117.82948], [33.64268, -117.83885], [33.63664, -117.82809], [33.63764, -117.82819], [33.6442, -117.82936], [33.64415, -117.84454], [33.63679, -117.82808], [33.64274, -117.83972], [33.64421, -117.82934], [33.64341, -117.84045], [33.64406, -117.82935], [33.64409, -117.84457], [33.64376, -117.82904], [33.6378, -117.82823], [33.63624, -117.82807], [33.63759, -117.82817], [33.63632, -117.82805], [33.6375, -117.82813], [33.6378, -117.82822], [33.63759, -117.82813], [33.64421, -117.82937], [33.64426, -117.84467], [33.63664, -117.82811], [33.63763, -117.82819], [33.63686, -117.82814], [33.63533, -117.82808], [33.63677, -117.82816], [33.63727, -117.828], [33.63685, -117.82815], [33.63743, -117.82804], [33.63646, -117.82808], [33.63617, -117.82804], [33.64355, -117.82943], [33.64362, -117.8421], [33.64415, -117.82935], [33.6441, -117.84457], [33.64404, -117.82945], [33.64293, -117.8394], [33.63264, -117.83895], [33.63245, -117.83959], [33.64092, -117.83001], [33.64305, -117.84022], [33.63681, -117.82816], [33.6374, -117.82806], [33.63764, -117.82815], [33.6375, -117.82811], [33.63665, -117.82804], [33.63399, -117.84034], [33.64423, -117.82934], [33.64411, -117.84461], [33.64429, -117.82935], [33.64424, -117.84473], [33.6374, -117.82805], [33.63759, -117.82815], [33.64219, -117.83022], [33.64294, -117.83939], [33.64351, -117.82944], [33.64359, -117.84225], [33.64414, -117.82936], [33.64411, -117.84459], [33.64736, -117.83516], [33.64747, -117.83542], [33.64101, -117.83], [33.64306, -117.84012], [33.67733, -117.85939], [33.6441, -117.84458], [33.64418, -117.82937], [33.64353, -117.84231], [33.64417, -117.82936], [33.64267, -117.83881], [33.64763, -117.83521], [33.6285, -117.8061], [33.64416, -117.82934], [33.6439, -117.82936], [33.64415, -117.82934], [33.64333, -117.84021]]","[[33.637110332220814, -117.83245648553134], [33.63716627349, -117.83027323458536], [33.64195163564475, -117.81628672019684]]","[19, 15, 10]","[203.72162570398626, 406.33073115848475, 1786.636543472556]",0.4528050422668457,361.26410031318665
3,600,"[33.64025067958688, -117.83443429448087]","[33.63801605234183, -117.8337261651959]",256.41441864632293,"[[33.63568, -117.82761], [33.63556, -117.82759], [33.64355, -117.82943], [33.64362, -117.8421], [33.64418, -117.82934], [33.63843, -117.84113], [33.63573, -117.82761], [33.63584, -117.82765], [33.64407, -117.82935], [33.64356, -117.84232], [33.6476, -117.83518], [33.64169, -117.84492], [33.63539, -117.82792], [33.63551, -117.82759], [33.64417, -117.82936], [33.64267, -117.83881], [33.63568, -117.82761], [33.6356, -117.82759], [33.63545, -117.82789], [33.63582, -117.82766], [33.63542, -117.82794], [33.63564, -117.82761], [33.64736, -117.83518], [33.64159, -117.84568], [33.636, -117.82768], [33.63548, -117.82756], [33.64421, -117.82934], [33.64341, -117.84045], [33.64236, -117.82982], [33.64305, -117.84022], [33.64419, -117.82937], [33.64418, -117.84468], [33.6352, -117.82797], [33.63589, -117.82767], [33.63538, -117.82789], [33.63559, -117.82761], [33.6355, -117.82757], [33.63558, -117.8276], [33.63515, -117.82789], [33.63548, -117.82756], [33.63542, -117.82754], [33.63539, -117.82754], [33.6357, -117.82761], [33.63551, -117.82759], [33.64758, -117.8352], [33.6442, -117.84452], [33.63549, -117.828], [33.63551, -117.82759], [33.64419, -117.82934], [33.64268, -117.83903], [33.64415, -117.82935], [33.6441, -117.84457], [33.63546, -117.82798], [33.63546, -117.82757], [33.644, -117.82938], [33.64414, -117.84453], [33.64411, -117.82935], [33.64354, -117.84234], [33.63545, -117.82791], [33.63555, -117.8276], [33.64412, -117.82935], [33.64365, -117.84205], [33.63532, -117.82789], [33.63557, -117.82757], [33.6354, -117.8279], [33.63564, -117.82763], [33.63547, -117.82794], [33.63561, -117.82761], [33.67733, -117.85939], [33.6441, -117.84458], [33.63601, -117.82766], [33.63551, -117.82759], [33.62832, -117.80591], [33.64159, -117.84542], [33.64428, -117.82935], [33.64415, -117.84463], [33.64396, -117.82938], [33.6426, -117.83858], [33.63533, -117.82782], [33.64274, -117.83972], [33.63534, -117.82794], [33.64267, -117.8389], [33.6442, -117.82936], [33.64415, -117.84454], [33.63526, -117.82789], [33.63549, -117.82759]]","[[33.64244976346479, -117.81222764613905], [33.64211352104469, -117.8144511334831], [33.63639694889986, -117.82337346487975]]","[11, 10, 9]","[2054.2023247697125, 1845.044358569087, 977.1233504053567]",0.29654669761657715,184.8716971874237
4,600,"[33.64025067958688, -117.83443429448087]","[33.63774993251467, -117.83483789601745]",279.88849081573795,"[[33.64414, -117.82937], [33.64422, -117.84453], [33.64423, -117.82934], [33.64411, -117.84461], [33.63764, -117.82815], [33.6375, -117.82811], [33.64421, -117.82934], [33.64293, -117.83932], [33.63738, -117.82832], [33.63758, -117.82817], [33.64351, -117.82944], [33.64359, -117.84225], [33.63686, -117.82814], [33.63533, -117.82808], [33.64736, -117.83516], [33.64747, -117.83542], [33.62832, -117.80591], [33.64159, -117.84542], [33.64339, -117.82949], [33.64415, -117.84463], [33.64401, -117.82937], [33.64404, -117.84458], [33.63539, -117.82792], [33.63551, -117.82759], [33.64376, -117.82904], [33.6378, -117.82823], [33.644, -117.8294], [33.64289, -117.83928], [33.63714, -117.82821], [33.63792, -117.82834], [33.64414, -117.82936], [33.64411, -117.84459], [33.6357, -117.82761], [33.63551, -117.82759], [33.64419, -117.82934], [33.64268, -117.83903], [33.67733, -117.85939], [33.6441, -117.84458], [33.63665, -117.82804], [33.63399, -117.84034], [33.6476, -117.83518], [33.64169, -117.84492], [33.64419, -117.82937], [33.64418, -117.84468], [33.63533, -117.82782], [33.64274, -117.83972], [33.64416, -117.82933], [33.64419, -117.84472], [33.64416, -117.82934], [33.6439, -117.82936], [33.63573, -117.82761], [33.63584, -117.82765], [33.63719, -117.82826], [33.63767, -117.82822], [33.63515, -117.82789], [33.63548, -117.82756], [33.64411, -117.82935], [33.64354, -117.84234], [33.64416, -117.82932], [33.64417, -117.84473], [33.64428, -117.82935], [33.64415, -117.84463], [33.6352, -117.82797], [33.63589, -117.82767], [33.63715, -117.82827], [33.63779, -117.82825], [33.6442, -117.82936], [33.64415, -117.84454], [33.64415, -117.82935], [33.6441, -117.84457], [33.644, -117.82938], [33.64414, -117.84453], [33.64408, -117.82939], [33.64309, -117.84011], [33.67638, -117.86301], [33.64259, -117.83851], [33.63722, -117.82829], [33.63771, -117.82821], [33.63542, -117.82794], [33.63564, -117.82761], [33.64404, -117.82945], [33.64293, -117.8394], [33.638, -117.82836], [33.63782, -117.82828], [33.64415, -117.82934], [33.64333, -117.84021], [33.64392, -117.82937], [33.64419, -117.84469], [33.64418, -117.82937], [33.64272, -117.83903], [33.64401, -117.82934], [33.64351, -117.8425], [33.64383, -117.82944], [33.64405, -117.84115], [33.64412, -117.82935], [33.64365, -117.84205], [33.64393, -117.82935], [33.64426, -117.84475]]","[[33.638695295592264, -117.81742635218374], [33.6390983477553, -117.81531734622736], [33.63950095918414, -117.81321043875771]]","[4, 4, 4]","[1618.7484722988527, 1817.1719708824323, 2015.8468483883958]",0.1250016689300537,262.5609893798828
5,600,"[33.64025067958688, -117.83443429448087]","[33.64331121385868, -117.8318643319814]",414.8220340789374,"[[33.63686, -117.82814], [33.63533, -117.82808], [33.63542, -117.82754], [33.63539, -117.82754], [33.64861, -117.83019], [33.64353, -117.84231], [33.63573, -117.82761], [33.63584, -117.82765], [33.62832, -117.80591], [33.64159, -117.84542], [33.64855, -117.83017], [33.64422, -117.84476], [33.63715, -117.82827], [33.63779, -117.82825], [33.67638, -117.86301], [33.64259, -117.83851], [33.63764, -117.82815], [33.6375, -117.82811], [33.63646, -117.82808], [33.63617, -117.82804], [33.64871, -117.83023], [33.64293, -117.83932], [33.64869, -117.83025], [33.64306, -117.84012], [33.64905, -117.83534], [33.64153, -117.84553], [33.64869, -117.83024], [33.64272, -117.83903], [33.63533, -117.82782], [33.64274, -117.83972], [33.64888, -117.83034], [33.64414, -117.84457], [33.64867, -117.83027], [33.64411, -117.84461], [33.64865, -117.83021], [33.64426, -117.84479], [33.63539, -117.82792], [33.63551, -117.82759], [33.64862, -117.83023], [33.64262, -117.83853], [33.6355, -117.82757], [33.63558, -117.8276], [33.64873, -117.83028], [33.64424, -117.84473], [33.64795, -117.83525], [33.6285, -117.8061], [33.64875, -117.83027], [33.64354, -117.84234], [33.63357, -117.83879], [33.56461, -117.8299], [33.63755, -117.82848], [33.63797, -117.82839], [33.64866, -117.83023], [33.64294, -117.83939], [33.64872, -117.83032], [33.64422, -117.84453], [33.64865, -117.83022], [33.64417, -117.84473], [33.64862, -117.83025], [33.6431, -117.84012], [33.63545, -117.82791], [33.63555, -117.8276], [33.63641, -117.82813], [33.6373, -117.82801], [33.6489, -117.83034], [33.64267, -117.83881], [33.64868, -117.83026], [33.64364, -117.84201], [33.63714, -117.82821], [33.63792, -117.82834], [33.63538, -117.82789], [33.63559, -117.82761], [33.64872, -117.8303], [33.64419, -117.84467], [33.64891, -117.83033], [33.64419, -117.84472], [33.64889, -117.83537], [33.64159, -117.84568], [33.63568, -117.82761], [33.63556, -117.82759], [33.64863, -117.83023], [33.64336, -117.8404], [33.63758, -117.8285], [33.63796, -117.82838]]","[[33.64512949779914, -117.81341412566314], [33.64485481545968, -117.81573943877072], [33.64095020218978, -117.83945794279994]]","[5, 4, 4]","[1723.432474344589, 1505.6450172518857, 751.5617353105771]",0.3772711753845215,185.7206392288208
6,600,"[33.64025067958688, -117.83443429448087]","[33.63937585710226, -117.8391943965733]",452.14282597729255,"[[33.638, -117.82836], [33.63782, -117.82828], [33.64416, -117.82934], [33.6439, -117.82936], [33.64889, -117.83537], [33.64159, -117.84568], [33.6354, -117.8279], [33.63564, -117.82763], [33.63738, -117.82832], [33.63758, -117.82817], [33.63681, -117.82816], [33.6374, -117.82806], [33.6378, -117.82861], [33.6378, -117.8283], [33.63686, -117.82814], [33.63533, -117.82808], [33.63542, -117.82754], [33.63539, -117.82754], [33.64422, -117.82938], [33.64424, -117.84478], [33.64736, -117.83516], [33.64747, -117.83542], [33.63545, -117.82789], [33.63582, -117.82766], [33.64419, -117.82937], [33.64418, -117.84468], [33.63764, -117.82815], [33.6375, -117.82811], [33.64428, -117.82935], [33.64415, -117.84463], [33.64871, -117.83023], [33.64361, -117.84363], [33.63646, -117.82808], [33.63617, -117.82804], [33.67638, -117.86301], [33.64356, -117.84336], [33.64869, -117.83024], [33.64369, -117.84384], [33.64855, -117.83017], [33.64422, -117.84476], [33.63763, -117.82845], [33.63789, -117.82833], [33.63538, -117.82789], [33.63559, -117.82761], [33.62832, -117.80591], [33.64159, -117.84542], [33.64236, -117.82982], [33.64358, -117.84349], [33.63769, -117.82854], [33.63786, -117.82831], [33.64865, -117.83022], [33.64417, -117.84473], [33.64863, -117.83023], [33.64363, -117.84363], [33.63714, -117.82821], [33.63792, -117.82834], [33.6374, -117.82805], [33.63759, -117.82815]]","[[33.64397665221701, -117.83367426324871], [33.63599634832364, -117.83234641987046], [33.64694744984261, -117.84193903085695]]","[7, 6, 6]","[722.9535599037143, 737.6585436766463, 877.5601516920605]",0.1450042724609375,96.7573025226593
7,600,"[33.64025067958688, -117.83443429448087]","[33.63877437801996, -117.83082415642438]",372.80915715427744,"[[33.64869, -117.83025], [33.64306, -117.84012], [33.67638, -117.86301], [33.64356, -117.84336], [33.64889, -117.83537], [33.64159, -117.84568], [33.63264, -117.83895], [33.63245, -117.83959], [33.64891, -117.83033], [33.64419, -117.84472], [33.64419, -117.82934], [33.64268, -117.83903], [33.64419, -117.82937], [33.64418, -117.84468], [33.64868, -117.83026], [33.64364, -117.84201], [33.63421, -117.82714], [33.63446, -117.82689], [33.64873, -117.83028], [33.64424, -117.84473], [33.64871, -117.83023], [33.64361, -117.84363], [33.63418, -117.82718], [33.63442, -117.82688], [33.63416, -117.82719], [33.63444, -117.82685], [33.64415, -117.82935], [33.6441, -117.84457], [33.63402, -117.82695], [33.63442, -117.82693], [33.64875, -117.83027], [33.64354, -117.84234], [33.6342, -117.82709], [33.63439, -117.82685], [33.63426, -117.82718], [33.63441, -117.82685], [33.6341, -117.82702], [33.64267, -117.8389], [33.64861, -117.83019], [33.64353, -117.84231], [33.63415, -117.82709], [33.63444, -117.82687], [33.62832, -117.80591], [33.64159, -117.84542], [33.64426, -117.82937], [33.64358, -117.84349], [33.64412, -117.82935], [33.64365, -117.84205], [33.64422, -117.82938], [33.64424, -117.84478], [33.63418, -117.82712], [33.63442, -117.82686], [33.64795, -117.83525], [33.6285, -117.8061], [33.64477, -117.82931], [33.64419, -117.84469], [33.64427, -117.82937], [33.64415, -117.84463], [33.63421, -117.82717], [33.63441, -117.82687], [33.63414, -117.82706], [33.63425, -117.82719], [33.63413, -117.82701], [33.63443, -117.82685]]","[[33.64213179610595, -117.81226759016226], [33.645337432603895, -117.843007537207], [33.64172306884276, -117.81453351157549]]","[18, 15, 15]","[1761.3496271598885, 1344.392301567237, 1546.3058562042384]",0.2003192901611328,127.89217042922974
8,600,"[33.64025067958688, -117.83443429448087]","[33.63961222686038, -117.8371652024083]",263.0644024050234,"[[33.6374, -117.82805], [33.63759, -117.82815], [33.64718, -117.83516], [33.64154, -117.84456], [33.64869, -117.83025], [33.64343, -117.84185], [33.64875, -117.83027], [33.64354, -117.84234], [33.64889, -117.83537], [33.64159, -117.84568], [33.63421, -117.82717], [33.63441, -117.82687], [33.64727, -117.83514], [33.64421, -117.84474], [33.63835, -117.82875], [33.63849, -117.82894], [33.64888, -117.83034], [33.64414, -117.84457], [33.63539, -117.82792], [33.63551, -117.82759], [33.644, -117.82938], [33.64414, -117.84453], [33.64867, -117.83027], [33.64411, -117.84461], [33.6342, -117.82709], [33.63439, -117.82685], [33.63415, -117.82709], [33.63444, -117.82687], [33.64401, -117.82937], [33.64404, -117.84458], [33.64404, -117.82945], [33.6435, -117.84173], [33.64415, -117.82935], [33.6441, -117.84457], [33.63681, -117.82816], [33.6374, -117.82806], [33.64427, -117.82937], [33.64415, -117.84463], [33.63568, -117.82761], [33.63556, -117.82759], [33.63426, -117.82718], [33.63441, -117.82685], [33.64419, -117.82937], [33.64418, -117.84468], [33.64422, -117.82938], [33.64424, -117.84478], [33.64865, -117.83021], [33.64426, -117.84479], [33.62832, -117.80591], [33.64159, -117.84542], [33.63357, -117.83879], [33.56461, -117.8299], [33.63413, -117.82701], [33.63443, -117.82685], [33.63714, -117.82821], [33.63792, -117.82834], [33.64866, -117.83023], [33.64396, -117.84117], [33.64868, -117.83026], [33.64364, -117.84201], [33.63418, -117.82718], [33.63442, -117.82688], [33.63416, -117.82719], [33.63444, -117.82685], [33.63646, -117.82808], [33.63617, -117.82804], [33.64477, -117.82931], [33.64419, -117.84469], [33.64862, -117.83025], [33.6435, -117.84179], [33.63549, -117.828], [33.63551, -117.82759], [33.64416, -117.82934], [33.6439, -117.82936], [33.64414, -117.82936], [33.64411, -117.84459], [33.64383, -117.82944], [33.64405, -117.84115], [33.64736, -117.83516], [33.64747, -117.83542], [33.63641, -117.82813], [33.6373, -117.82801], [33.63758, -117.8285], [33.63796, -117.82838], [33.64872, -117.83032], [33.64422, -117.84453], [33.64415, -117.82934], [33.64352, -117.84177]]","[[33.64296828437772, -117.81215077661163], [33.64266946327287, -117.81435290574386], [33.6358232080359, -117.82546706755532]]","[24, 15, 12]","[2350.2858781052278, 2143.3243419525184, 1163.8246398466708]",0.11454892158508301,255.85001182556152
9,600,"[33.64025067958688, -117.83443429448087]","[33.64233440441703, -117.83146446721278]",359.6164887087521,"[[33.64767, -117.82996], [33.64352, -117.8423], [33.64891, -117.83033], [33.64419, -117.84472], [33.64889, -117.83537], [33.64159, -117.84568], [33.63426, -117.82718], [33.63441, -117.82685], [33.64891, -117.83032], [33.64289, -117.83928], [33.63624, -117.82807], [33.63759, -117.82817], [33.64875, -117.83027], [33.64354, -117.84234], [33.64813, -117.83006], [33.64415, -117.84463], [33.64769, -117.82993], [33.63843, -117.84113], [33.64773, -117.82995], [33.64409, -117.84457], [33.63545, -117.82791], [33.63555, -117.8276], [33.64795, -117.82998], [33.64352, -117.84177], [33.64865, -117.83021], [33.64426, -117.84479], [33.6483, -117.83013], [33.64426, -117.84467], [33.63421, -117.82714], [33.63446, -117.82689], [33.64788, -117.82998], [33.64404, -117.84458], [33.6478, -117.82997], [33.64309, -117.84011], [33.64888, -117.83034], [33.64414, -117.84457], [33.6357, -117.82761], [33.63551, -117.82759], [33.63714, -117.82821], [33.63763, -117.82816], [33.63542, -117.82754], [33.63539, -117.82754], [33.63533, -117.82782], [33.64274, -117.83972], [33.63526, -117.82789], [33.63549, -117.82759], [33.64861, -117.83019], [33.64353, -117.84231], [33.63735, -117.82802], [33.63754, -117.82812], [33.64871, -117.83023], [33.64361, -117.84363], [33.6341, -117.82702], [33.64267, -117.8389], [33.64855, -117.83017], [33.64422, -117.84476], [33.64885, -117.83038], [33.6435, -117.84173], [33.63734, -117.83508], [33.63737, -117.83507], [33.64867, -117.83027], [33.64411, -117.84461], [33.67638, -117.86301], [33.64356, -117.84336], [33.64771, -117.82991], [33.64419, -117.84469], [33.6354, -117.8279], [33.63564, -117.82763], [33.63738, -117.82832], [33.63758, -117.82817]]","[[33.647588632565736, -117.83211113495265], [33.634727672126594, -117.83213571777165], [33.64870473088558, -117.82802193021689]]","[6, 6, 5]","[585.8573698646983, 846.0025171753573, 775.3896507689979]",0.1499035358428955,162.35425448417664
0,800,"[33.64025067958688, -117.83443429448087]","[33.6369761160291, -117.83065137306056]",505.0605149857299,"[[33.63339, -117.82308], [33.64003, -117.82262], [33.64758, -117.8352], [33.6442, -117.84452], [33.64771, -117.82991], [33.64419, -117.84469], [33.63339, -117.82311], [33.64267, -117.8389], [33.63336, -117.82313], [33.64018, -117.82254], [33.64412, -117.82935], [33.64365, -117.84205], [33.64891, -117.83032], [33.64289, -117.83928], [33.64515, -117.82933], [33.64356, -117.84232], [33.64862, -117.83025], [33.6435, -117.84179], [33.64727, -117.83514], [33.64421, -117.84474], [33.63333, -117.82289], [33.64008, -117.82261], [33.64416, -117.82934], [33.64422, -117.82933], [33.63339, -117.82315], [33.64034, -117.82245], [33.64421, -117.82936], [33.64294, -117.83933], [33.6442, -117.82904], [33.64012, -117.82257], [33.63335, -117.82301], [33.63996, -117.82266], [33.64414, -117.82936], [33.64411, -117.84459], [33.64795, -117.82998], [33.64352, -117.84177], [33.64866, -117.83023], [33.64396, -117.84117], [33.64718, -117.83516], [33.64154, -117.84456], [33.63336, -117.82306], [33.64005, -117.82261], [33.63339, -117.82311], [33.64009, -117.82255], [33.63286, -117.83827], [33.63378, -117.83858], [33.64885, -117.83038], [33.6435, -117.84173], [33.63319, -117.82257], [33.63989, -117.8227], [33.63337, -117.82311], [33.64012, -117.82258], [33.64428, -117.82935], [33.64415, -117.84463], [33.6441, -117.8293], [33.64426, -117.84475], [33.64813, -117.83006], [33.64415, -117.84463], [33.64889, -117.83537], [33.64159, -117.84568], [33.6489, -117.83034], [33.64267, -117.83881], [33.63342, -117.82309], [33.63993, -117.82272], [33.64419, -117.82934], [33.64268, -117.83903], [33.67733, -117.85939], [33.6441, -117.84458], [33.64773, -117.82995], [33.64409, -117.84457]]","[[33.641802518762226, -117.8410028076346], [33.651559023474526, -117.81553502569075], [33.6438012075057, -117.83365280168555]]","[4, 3, 3]","[1099.4635194234372, 2140.728938647976, 806.5978018209951]",0.4276576042175293,139.9537422657013
1,800,"[33.64025067958688, -117.83443429448087]","[33.64387733250532, -117.83694611565967]",464.8737533577331,"[[33.63641, -117.82813], [33.6373, -117.82801], [33.64866, -117.83023], [33.64558, -117.84546], [33.64888, -117.83034], [33.64527, -117.84543], [33.6374, -117.82805], [33.63759, -117.82815], [33.67638, -117.86301], [33.64541, -117.84542], [33.65118, -117.83514], [33.64159, -117.84568], [33.63568, -117.82761], [33.63556, -117.82759], [33.6485, -117.83018], [33.64534, -117.84545], [33.64871, -117.83023], [33.64533, -117.84546], [33.65107, -117.83513], [33.64558, -117.84554], [33.64883, -117.83026], [33.64531, -117.84542], [33.64719, -117.82923], [33.64833, -117.83003], [33.65096, -117.83511], [33.6285, -117.8061], [33.63415, -117.82709], [33.63444, -117.82687], [33.64846, -117.83018], [33.64531, -117.84547], [33.63601, -117.82766], [33.63551, -117.82759], [33.63421, -117.82717], [33.63441, -117.82687], [33.63319, -117.82257], [33.63989, -117.8227], [33.63573, -117.82761], [33.63584, -117.82765], [33.64716, -117.82916], [33.64781, -117.82964], [33.63336, -117.82313], [33.64018, -117.82254], [33.64865, -117.83021], [33.64547, -117.84545], [33.65114, -117.83515], [33.64153, -117.84553], [33.64869, -117.83028], [33.64572, -117.8455], [33.63539, -117.82792], [33.63551, -117.82759], [33.63715, -117.82827], [33.63779, -117.82825], [33.6485, -117.83019], [33.64549, -117.84549], [33.63339, -117.82315], [33.64034, -117.82245], [33.64842, -117.83013], [33.64551, -117.84545], [33.64859, -117.83021], [33.64521, -117.84546], [33.65122, -117.83495], [33.64536, -117.84546], [33.63646, -117.82808], [33.63617, -117.82804], [33.6483, -117.83013], [33.64537, -117.84548], [33.64861, -117.83019], [33.64548, -117.84545], [33.63286, -117.83827], [33.63378, -117.83858], [33.64872, -117.83032], [33.64528, -117.84541], [33.63418, -117.82718], [33.63442, -117.82688], [33.64869, -117.83026], [33.64524, -117.84543], [33.63357, -117.83879], [33.56461, -117.8299], [33.64885, -117.83038], [33.6454, -117.84547], [33.64832, -117.83012], [33.64541, -117.84544], [33.63665, -117.82804], [33.63399, -117.84034], [33.64862, -117.83025], [33.64514, -117.84545], [33.64865, -117.83025], [33.64542, -117.84552], [33.63738, -117.82832], [33.63758, -117.82817]]","[[33.64389237507734, -117.83695655717986], [33.64674270735323, -117.83916090124166], [33.64383970089209, -117.85611689440566]]","[9, 6, 5]","[1.929257778360029, 378.4446408886049, 1778.4501676227135]",0.5042552947998047,220.4775664806366
